datetimestart,datetimestop,provider,server,distance,ping,download,upload
2018-06-20 21:00:01,2018-06-20 21:00:24,Telstra Internet,Telstra (Brisbane),5.31,17.445,54.6,4.77
2018-06-20 21:30:01,2018-06-20 21:30:26,Telstra Internet,Telstra (Brisbane),5.31,18.031,53.2,5.3
2018-06-20 22:00:01,2018-06-20 22:00:27,Telstra Internet,Telstra (Brisbane),5.31,18.081,54.89,5.36
2018-06-20 22:30:01,2018-06-20 22:30:24,Telstra Internet,Telstra (Brisbane),5.31,16.249,52.62,4.69
2018-06-20 23:00:01,2018-06-20 23:00:27,Telstra Internet,Internode (Brisbane),5.31,17.845,48.5,4.58
2018-06-20 23:30:01,2018-06-20 23:30:24,Telstra Internet,AARNet (Brisbane),5.31,15.154,55.46,6.69
2018-06-21 00:00:01,2018-06-21 00:00:26,Telstra Internet,Telstra (Brisbane),5.31,15.096,53.46,4.7
2018-06-21 00:30:01,2018-06-21 00:30:24,Telstra Internet,Telstra (Brisbane),5.31,15.956,53.93,5.27
2018-06-21 01:00:01,2018-06-21 01:00:24,Telstra Internet,Internode (Brisbane),5.31,17.768,49.81,4.93
2018-06-21 01:30:01,2018-06-21 01:30:23,Telstra Internet,Telstra (Brisbane),5.31,13.055,52.52,4.91
2018-06-21 02:00:01,2018-06-21 02:00:24,Telstra Internet,Telstra (Brisbane),5.31,15.262,54.26,5.27
2018-06-21 02:30:01,2018-06-21 02:30:25,Telstra Internet,Telstra (Brisbane),5.31,16.833,54.36,5.22
2018-06-21 03:00:01,2018-06-21 03:00:23,Telstra Internet,Telstra (Brisbane),5.31,13.503,49.12,5
2018-06-21 03:30:01,2018-06-21 03:30:23,Telstra Internet,Telstra (Brisbane),5.31,13.929,54.3,5.4
2018-06-21 04:00:01,2018-06-21 04:00:26,Telstra Internet,Telstra (Brisbane),5.31,13.323,54.8,4.42
2018-06-21 04:30:01,2018-06-21 04:30:27,Telstra Internet,Internode (Brisbane),5.31,17.344,48.45,4.7
2018-06-21 05:00:01,2018-06-21 05:00:24,Telstra Internet,Telstra (Brisbane),5.31,13.897,54.47,4.98
2018-06-21 05:30:01,2018-06-21 05:30:25,Telstra Internet,Telstra (Brisbane),5.31,13.672,54.85,5.02
2018-06-21 06:00:01,2018-06-21 06:00:24,Telstra Internet,Telstra (Brisbane),5.31,14.784,54.24,5.55
2018-06-21 06:30:01,2018-06-21 06:30:27,Telstra Internet,AARNet (Brisbane),5.31,18.114,55.84,6.47
2018-06-21 07:00:01,2018-06-21 07:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,14.807,56.03,5.21
2018-06-21 07:30:01,2018-06-21 07:30:25,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.981,56.02,5.27
2018-06-21 08:00:01,2018-06-21 08:00:23,Telstra Internet,Telstra (Brisbane),5.31,12.307,54.26,5.36
2018-06-21 08:30:01,2018-06-21 08:30:24,Telstra Internet,Telstra (Brisbane),5.31,14.281,55.02,5.27
2018-06-21 09:00:01,2018-06-21 09:00:23,Telstra Internet,Telstra (Brisbane),5.31,17.807,53.79,5.22
2018-06-21 09:30:01,2018-06-21 09:30:25,Telstra Internet,AARNet (Brisbane),5.31,16.894,55.26,4.79
2018-06-21 10:00:02,2018-06-21 10:00:24,Telstra Internet,AARNet (Brisbane),5.31,15.329,56.22,5.47
2018-06-21 10:30:01,2018-06-21 10:30:24,Telstra Internet,AARNet (Brisbane),5.31,17.449,54.64,5.45
2018-06-21 11:00:01,2018-06-21 11:00:24,Telstra Internet,Telstra (Brisbane),5.31,15.899,53.97,5.19
2018-06-21 11:30:01,2018-06-21 11:30:23,Telstra Internet,Telstra (Brisbane),5.31,16.918,54.51,4.5
2018-06-21 12:00:01,2018-06-21 12:00:24,Telstra Internet,Internode (Brisbane),5.31,17.488,52.09,5.2
2018-06-21 12:30:01,2018-06-21 12:30:24,Telstra Internet,Telstra (Brisbane),5.31,14.293,53.78,4.54
2018-06-21 13:00:01,2018-06-21 13:00:24,Telstra Internet,Telstra (Brisbane),5.31,14.431,54.78,5.34
2018-06-21 13:30:01,2018-06-21 13:30:23,Telstra Internet,Telstra (Brisbane),5.31,15.411,55.13,5.33
2018-06-21 14:00:01,2018-06-21 14:00:23,Telstra Internet,Telstra (Brisbane),5.31,15.079,51.83,5.2
2018-06-21 14:30:01,2018-06-21 14:30:24,Telstra Internet,Telstra (Brisbane),5.31,15.984,54.02,4.95
2018-06-21 15:00:01,2018-06-21 15:00:23,Telstra Internet,Telstra (Brisbane),5.31,16.19,51.63,5.17
2018-06-21 15:30:01,2018-06-21 15:30:25,Telstra Internet,Telstra (Brisbane),5.31,15.809,52.67,4.98
2018-06-21 16:00:01,2018-06-21 16:00:24,Telstra Internet,Internode (Brisbane),5.31,16.872,51.43,4.98
2018-06-21 16:30:01,2018-06-21 16:30:26,Telstra Internet,Foxtel Broadband (Brisbane),5.31,16.668,49.61,4.45
2018-06-21 17:00:01,2018-06-21 17:00:26,Telstra Internet,AARNet (Brisbane),5.31,16.888,54.12,5.8
2018-06-21 17:30:01,2018-06-21 17:30:26,Telstra Internet,Foxtel Broadband (Brisbane),5.31,16.722,48.52,5.29
2018-06-21 18:00:01,2018-06-21 18:00:25,Telstra Internet,Internode (Brisbane),5.31,21.001,48.2,5
2018-06-21 18:30:01,2018-06-21 18:30:30,Telstra Internet,Foxtel Broadband (Brisbane),5.31,19.412,34.43,5.28
2018-06-21 19:00:01,2018-06-21 19:00:23,Telstra Internet,Telstra (Brisbane),5.31,15.316,55.29,4.84
2018-06-21 19:30:01,2018-06-21 19:30:26,Telstra Internet,AARNet (Brisbane),5.31,16.307,49.87,5.14
2018-06-21 20:00:01,2018-06-21 20:00:24,Telstra Internet,Internode (Brisbane),5.31,18.081,49.41,5.22
2018-06-21 20:30:01,2018-06-21 20:30:26,Telstra Internet,Foxtel Broadband (Brisbane),5.31,17.681,45.34,5.22
2018-06-21 21:00:01,2018-06-21 21:00:24,Telstra Internet,AARNet (Brisbane),5.31,17.579,54.24,5.33
2018-06-21 21:30:01,2018-06-21 21:30:24,Telstra Internet,Telstra (Brisbane),5.31,17.521,51.14,5.27
2018-06-21 22:00:01,2018-06-21 22:00:23,Telstra Internet,Telstra (Brisbane),5.31,14.73,54.44,5.33
2018-06-21 22:30:01,2018-06-21 22:30:24,Telstra Internet,Telstra (Brisbane),5.31,14.304,55.03,5.13
2018-06-21 23:00:01,2018-06-21 23:00:27,Telstra Internet,Internode (Brisbane),5.31,16.732,48.08,5.15
2018-06-21 23:30:01,2018-06-21 23:30:24,Telstra Internet,Telstra (Brisbane),5.31,12.716,52.31,5.13
2018-06-22 00:00:01,2018-06-22 00:00:24,Telstra Internet,Internode (Brisbane),5.31,16.459,46.47,5.34
2018-06-22 00:30:01,2018-06-22 00:30:23,Telstra Internet,Telstra (Brisbane),5.31,15.546,54.48,5.32
2018-06-22 01:00:01,2018-06-22 01:00:24,Telstra Internet,Telstra (Brisbane),5.31,15.638,55.36,5
2018-06-22 01:30:01,2018-06-22 01:30:23,Telstra Internet,Telstra (Brisbane),5.31,15.892,56.02,5.35
2018-06-22 02:00:01,2018-06-22 02:00:24,Telstra Internet,Telstra (Brisbane),5.31,14.625,52.72,5.38
2018-06-22 02:30:01,2018-06-22 02:30:23,Telstra Internet,Telstra (Brisbane),5.31,13.165,53.85,5.55
2018-06-22 03:00:01,2018-06-22 03:00:23,Telstra Internet,Telstra (Brisbane),5.31,14.302,54.42,5.38
2018-06-22 03:30:01,2018-06-22 03:30:29,Telstra Internet,Foxtel Broadband (Brisbane),5.31,16.483,44.19,5.41
2018-06-22 04:00:01,2018-06-22 04:00:27,Telstra Internet,Telstra (Brisbane),5.31,14.706,55.32,5.52
2018-06-22 04:30:01,2018-06-22 04:30:27,Telstra Internet,Telstra (Brisbane),5.31,13.968,54.79,5.29
2018-06-22 05:00:01,2018-06-22 05:00:24,Telstra Internet,Telstra (Brisbane),5.31,13.834,55.33,5.21
2018-06-22 05:30:01,2018-06-22 05:30:24,Telstra Internet,Telstra (Brisbane),5.31,14.702,54.28,5.29
2018-06-22 06:00:01,2018-06-22 06:00:23,Telstra Internet,Telstra (Brisbane),5.31,13.918,54.8,5.39
2018-06-22 06:30:01,2018-06-22 06:30:24,Telstra Internet,Telstra (Brisbane),5.31,14.089,55.29,5.27
2018-06-22 07:00:01,2018-06-22 07:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,16.681,55.2,5.2
2018-06-22 07:30:01,2018-06-22 07:30:24,Telstra Internet,Telstra (Brisbane),5.31,15.946,54.79,5.36
2018-06-22 08:00:01,2018-06-22 08:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,16.644,55.33,5.29
2018-06-22 08:30:01,2018-06-22 08:30:23,Telstra Internet,Telstra (Brisbane),5.31,15.636,54.82,5.11
2018-06-22 09:00:01,2018-06-22 09:00:24,Telstra Internet,Telstra (Brisbane),5.31,14.982,54.27,5.21
2018-06-22 09:30:01,2018-06-22 09:30:23,Telstra Internet,Telstra (Brisbane),5.31,14.325,54.78,5.32
2018-06-22 10:00:01,2018-06-22 10:00:23,Telstra Internet,Telstra (Brisbane),5.31,13.947,55.03,5.37
2018-06-22 10:30:01,2018-06-22 10:30:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,12.81,55.65,5.25
2018-06-22 11:00:01,2018-06-22 11:00:24,Telstra Internet,Telstra (Brisbane),5.31,14.166,54.29,5.41
2018-06-22 11:30:01,2018-06-22 11:30:28,Telstra Internet,Foxtel Broadband (Brisbane),5.31,15.939,46.75,4.76
2018-06-22 12:00:01,2018-06-22 12:00:23,Telstra Internet,Telstra (Brisbane),5.31,13.374,51.81,4.78
2018-06-22 12:30:01,2018-06-22 12:30:24,Telstra Internet,Foxtel Broadband (Brisbane),5.31,15.881,46.74,5.3
2018-06-22 13:00:01,2018-06-22 13:00:24,Telstra Internet,Telstra (Brisbane),5.31,16.083,54.45,5.05
2018-06-22 13:30:01,2018-06-22 13:30:25,Telstra Internet,Telstra (Brisbane),5.31,16.259,54.53,5.14
2018-06-22 14:00:01,2018-06-22 14:00:24,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.207,55.32,4.93
2018-06-22 14:30:01,2018-06-22 14:30:26,Telstra Internet,AARNet (Brisbane),5.31,16.246,56.37,5.29
2018-06-22 15:00:01,2018-06-22 15:00:24,Telstra Internet,Telstra (Brisbane),5.31,17.418,55.48,5.23
2018-06-22 15:30:01,2018-06-22 15:30:26,Telstra Internet,Telstra (Brisbane),5.31,17.294,54.25,5.05
2018-06-22 16:00:01,2018-06-22 16:00:26,Telstra Internet,AARNet (Brisbane),5.31,19.403,56.3,5.35
2018-06-22 16:30:01,2018-06-22 16:30:23,Telstra Internet,Telstra (Brisbane),5.31,15.968,53.79,5.44
2018-06-22 17:00:01,2018-06-22 17:00:27,Telstra Internet,AARNet (Brisbane),5.31,15.226,39.34,4.77
2018-06-22 17:30:01,2018-06-22 17:30:23,Telstra Internet,Telstra (Brisbane),5.31,16.507,52.41,5.43
2018-06-22 18:00:02,2018-06-22 18:00:25,Telstra Internet,AARNet (Brisbane),5.31,18.998,56.31,5.14
2018-06-22 18:30:01,2018-06-22 18:30:27,Telstra Internet,Telstra (Brisbane),5.31,13.461,54.66,4.83
2018-06-22 19:00:01,2018-06-22 19:00:23,Telstra Internet,AARNet (Brisbane),5.31,22.141,54.05,4.95
2018-06-22 19:30:01,2018-06-22 19:30:27,Telstra Internet,Telstra (Brisbane),5.31,18.349,54.73,5.08
2018-06-22 20:00:01,2018-06-22 20:00:23,Telstra Internet,AARNet (Brisbane),5.31,15.795,52.53,5.26
2018-06-22 20:30:01,2018-06-22 20:30:23,Telstra Internet,Telstra (Brisbane),5.31,15.867,53.64,5.24
2018-06-22 21:00:01,2018-06-22 21:00:26,Telstra Internet,AARNet (Brisbane),5.31,19.115,54.44,6.03
2018-06-22 21:30:01,2018-06-22 21:30:24,Telstra Internet,Telstra (Brisbane),5.31,17.625,53.77,4.97
2018-06-22 22:00:01,2018-06-22 22:00:24,Telstra Internet,'Yes' Optus (Brisbane),5.31,18.035,55,5.36
2018-06-22 22:30:01,2018-06-22 22:30:25,Telstra Internet,AARNet (Brisbane),5.31,16.822,52.01,5.33
2018-06-22 23:00:01,2018-06-22 23:00:24,Telstra Internet,AARNet (Brisbane),5.31,17.948,51.18,6.08
2018-06-22 23:30:01,2018-06-22 23:30:26,Telstra Internet,AARNet (Brisbane),5.31,18.254,56.17,5.74
2018-06-23 00:00:01,2018-06-23 00:00:25,Telstra Internet,Internode (Brisbane),5.31,16.488,49.06,5.05
2018-06-23 00:30:01,2018-06-23 00:30:25,Telstra Internet,Internode (Brisbane),5.31,17.545,48.27,5.4
2018-06-23 01:00:01,2018-06-23 01:00:25,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.359,53.29,5.23
2018-06-23 01:30:01,2018-06-23 01:30:24,Telstra Internet,Telstra (Brisbane),5.31,15.993,54.22,5.18
2018-06-23 02:00:01,2018-06-23 02:00:25,Telstra Internet,Telstra (Brisbane),5.31,15.14,54.77,4.91
2018-06-23 02:30:01,2018-06-23 02:30:25,Telstra Internet,AARNet (Brisbane),5.31,17.881,56.37,5.56
2018-06-23 03:00:01,2018-06-23 03:00:27,Telstra Internet,Telstra (Brisbane),5.31,17.926,54.92,5.34
2018-06-23 03:30:01,2018-06-23 03:30:23,Telstra Internet,AARNet (Brisbane),5.31,17.333,55.84,6.57
2018-06-23 04:00:01,2018-06-23 04:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.855,55.34,5.28
2018-06-23 04:30:01,2018-06-23 04:30:25,Telstra Internet,Telstra (Brisbane),5.31,18.091,53.62,5.15
2018-06-23 05:00:01,2018-06-23 05:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.856,55.87,5.19
2018-06-23 05:30:01,2018-06-23 05:30:25,Telstra Internet,'Yes' Optus (Brisbane),5.31,14.841,55.86,4.58
2018-06-23 06:00:01,2018-06-23 06:00:24,Telstra Internet,AARNet (Brisbane),5.31,17.94,55.63,5.13
2018-06-23 06:30:01,2018-06-23 06:30:23,Telstra Internet,Telstra (Brisbane),5.31,16.355,54.56,5.3
2018-06-23 07:00:01,2018-06-23 07:00:25,Telstra Internet,AARNet (Brisbane),5.31,15.226,55.78,6.16
2018-06-23 07:30:01,2018-06-23 07:30:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,18.006,54,5.01
2018-06-23 08:00:01,2018-06-23 08:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.45,55.28,5.15
2018-06-23 08:30:01,2018-06-23 08:30:25,Telstra Internet,Telstra (Brisbane),5.31,15.256,53.3,4.84
2018-06-23 09:00:01,2018-06-23 09:00:23,Telstra Internet,Telstra (Brisbane),5.31,15.169,53.7,5.22
2018-06-23 09:30:01,2018-06-23 09:30:25,Telstra Internet,AARNet (Brisbane),5.31,14.637,55.24,5.59
2018-06-23 10:00:01,2018-06-23 10:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.673,56.23,5.15
2018-06-23 10:30:01,2018-06-23 10:30:25,Telstra Internet,Internode (Brisbane),5.31,16.476,49.62,4.67
2018-06-23 11:00:01,2018-06-23 11:00:24,Telstra Internet,AARNet (Brisbane),5.31,14.659,55.12,5.41
2018-06-23 11:30:01,2018-06-23 11:30:25,Telstra Internet,Internode (Brisbane),5.31,16.994,51.22,4.88
2018-06-23 12:00:01,2018-06-23 12:00:26,Telstra Internet,Telstra (Brisbane),5.31,18.837,54.61,5.33
2018-06-23 12:30:01,2018-06-23 12:30:24,Telstra Internet,Telstra (Brisbane),5.31,16.897,54.29,5.32
2018-06-23 13:00:01,2018-06-23 13:00:26,Telstra Internet,Internode (Brisbane),5.31,19.646,48.43,5.29
2018-06-23 13:30:01,2018-06-23 13:30:24,Telstra Internet,AARNet (Brisbane),5.31,19.471,55.79,5.81
2018-06-23 14:00:01,2018-06-23 14:00:23,Telstra Internet,Telstra (Brisbane),5.31,17.156,54.97,5.31
2018-06-23 14:30:01,2018-06-23 14:30:24,Telstra Internet,AARNet (Brisbane),5.31,16.768,56.37,5.8
2018-06-23 15:00:01,2018-06-23 15:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.841,55.5,5.1
2018-06-23 15:30:01,2018-06-23 15:30:23,Telstra Internet,Telstra (Brisbane),5.31,15.472,54.44,5.38
2018-06-23 16:00:01,2018-06-23 16:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.802,51.89,5.24
2018-06-23 16:30:01,2018-06-23 16:30:23,Telstra Internet,Telstra (Brisbane),5.31,18.498,53.68,5.18
2018-06-23 17:00:01,2018-06-23 17:00:25,Telstra Internet,Telstra (Brisbane),5.31,13.068,54.56,5.21
2018-06-23 17:30:01,2018-06-23 17:30:22,Telstra Internet,'Yes' Optus (Brisbane),5.31,18.051,51.39,5.11
2018-06-23 18:00:01,2018-06-23 18:00:30,Telstra Internet,AARNet (Brisbane),5.31,20.214,55.85,4.2
2018-06-23 18:30:01,2018-06-23 18:30:23,Telstra Internet,Telstra (Brisbane),5.31,14.329,54.71,5.28
2018-06-23 19:00:01,2018-06-23 19:00:23,Telstra Internet,AARNet (Brisbane),5.31,15.987,50.96,6.33
2018-06-23 19:30:01,2018-06-23 19:30:28,Telstra Internet,Telstra (Brisbane),5.31,14.448,53.87,5.03
2018-06-23 20:00:01,2018-06-23 20:00:26,Telstra Internet,Telstra (Brisbane),5.31,19.181,28.66,5.19
2018-06-23 20:30:01,2018-06-23 20:30:24,Telstra Internet,Telstra (Brisbane),5.31,18.576,54.44,4.91
2018-06-23 21:00:01,2018-06-23 21:00:23,Telstra Internet,Telstra (Brisbane),5.31,16.977,49.77,4.36
2018-06-23 21:30:01,2018-06-23 21:30:24,Telstra Internet,Telstra (Brisbane),5.31,18.064,53.25,5.15
2018-06-23 22:00:01,2018-06-23 22:00:24,Telstra Internet,'Yes' Optus (Brisbane),5.31,16.42,53.26,4.9
2018-06-23 22:30:01,2018-06-23 22:30:23,Telstra Internet,Telstra (Brisbane),5.31,16.085,54.96,5.35
2018-06-23 23:00:01,2018-06-23 23:00:23,Telstra Internet,Telstra (Brisbane),5.31,14.771,54.7,5.26
2018-06-23 23:30:01,2018-06-23 23:30:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,18.627,54.05,5.19
2018-06-24 00:00:01,2018-06-24 00:00:24,Telstra Internet,Internode (Brisbane),5.31,16.299,49.75,5.24
2018-06-24 00:30:01,2018-06-24 00:30:26,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.007,53.5,5.12
2018-06-24 01:00:01,2018-06-24 01:00:25,Telstra Internet,Telstra (Brisbane),5.31,15.687,55.84,4.69
2018-06-24 01:30:01,2018-06-24 01:30:24,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.267,55.76,5.01
2018-06-24 02:00:01,2018-06-24 02:00:24,Telstra Internet,Telstra (Brisbane),5.31,16.247,50.87,5.36
2018-06-24 02:30:01,2018-06-24 02:30:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,16.433,52.42,5.18
2018-06-24 03:00:01,2018-06-24 03:00:25,Telstra Internet,Internode (Brisbane),5.31,16.256,49.54,5.06
2018-06-24 03:30:01,2018-06-24 03:30:30,Telstra Internet,Internode (Brisbane),5.31,15.86,48.36,5.2
2018-06-24 04:00:01,2018-06-24 04:00:26,Telstra Internet,Telstra (Brisbane),5.31,17.504,54.86,5.51
2018-06-24 04:30:01,2018-06-24 04:30:28,Telstra Internet,Internode (Brisbane),5.31,16.558,46.88,5.29
2018-06-24 05:00:01,2018-06-24 05:00:24,Telstra Internet,Telstra (Brisbane),5.31,14.964,55.2,5.07
2018-06-24 05:30:01,2018-06-24 05:30:24,Telstra Internet,Telstra (Brisbane),5.31,15.466,54.83,5.44
2018-06-24 06:00:01,2018-06-24 06:00:24,Telstra Internet,'Yes' Optus (Brisbane),5.31,16.486,55.83,4.52
2018-06-24 06:30:01,2018-06-24 06:30:23,Telstra Internet,Telstra (Brisbane),5.31,15.862,54.72,5.5
2018-06-24 07:00:01,2018-06-24 07:00:25,Telstra Internet,Telstra (Brisbane),5.31,16.449,54.98,5.33
2018-06-24 07:30:01,2018-06-24 07:30:25,Telstra Internet,Internode (Brisbane),5.31,17.387,47.09,5.16
2018-06-24 08:00:01,2018-06-24 08:00:24,Telstra Internet,Telstra (Brisbane),5.31,16.698,54.29,5.16
2018-06-24 08:30:01,2018-06-24 08:30:26,Telstra Internet,Internode (Brisbane),5.31,18.368,48.65,5.11
2018-06-24 09:00:01,2018-06-24 09:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.886,55.74,5.27
2018-06-24 09:30:01,2018-06-24 09:30:24,Telstra Internet,AARNet (Brisbane),5.31,18.473,55.47,5.42
2018-06-24 10:00:01,2018-06-24 10:00:24,Telstra Internet,Telstra (Brisbane),5.31,16.01,55.63,5.27
2018-06-24 10:30:01,2018-06-24 10:30:24,Telstra Internet,'Yes' Optus (Brisbane),5.31,19.638,55.27,5.31
2018-06-24 11:00:01,2018-06-24 11:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.992,55.22,5.38
2018-06-24 11:30:01,2018-06-24 11:30:25,Telstra Internet,Telstra (Brisbane),5.31,15.182,53.75,5.21
2018-06-24 12:00:01,2018-06-24 12:00:26,Telstra Internet,Telstra (Brisbane),5.31,15.551,53.25,4.94
2018-06-24 12:30:01,2018-06-24 12:30:23,Telstra Internet,Telstra (Brisbane),5.31,18.625,54.77,5.37
2018-06-24 13:00:01,2018-06-24 13:00:25,Telstra Internet,AARNet (Brisbane),5.31,16.873,53.8,6.56
2018-06-24 13:30:01,2018-06-24 13:30:23,Telstra Internet,Telstra (Brisbane),5.31,16.953,55.2,5.18
2018-06-24 14:00:01,2018-06-24 14:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.447,56.48,5.23
2018-06-24 14:30:01,2018-06-24 14:30:24,Telstra Internet,Telstra (Brisbane),5.31,15.909,54.27,5.3
2018-06-24 15:00:01,2018-06-24 15:00:24,Telstra Internet,Telstra (Brisbane),5.31,18.261,55.05,5.02
2018-06-24 15:30:01,2018-06-24 15:30:28,Telstra Internet,Internode (Brisbane),5.31,17.392,46.61,5.14
2018-06-24 16:00:01,2018-06-24 16:00:27,Telstra Internet,Internode (Brisbane),5.31,16.624,49.06,5.18
2018-06-24 16:30:01,2018-06-24 16:30:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.5,52.68,4.83
2018-06-24 17:00:01,2018-06-24 17:00:27,Telstra Internet,Telstra (Brisbane),5.31,16.487,51.53,4.97
2018-06-24 17:30:01,2018-06-24 17:30:25,Telstra Internet,Telstra (Brisbane),5.31,22.083,53.32,5.07
2018-06-24 18:00:01,2018-06-24 18:00:29,Telstra Internet,Internode (Brisbane),5.31,17.668,46.12,5.31
2018-06-24 18:30:01,2018-06-24 18:30:23,Telstra Internet,Telstra (Brisbane),5.31,17.317,51.09,4.98
2018-06-24 19:00:01,2018-06-24 19:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,16.859,54.51,5.26
2018-06-24 19:30:01,2018-06-24 19:30:25,Telstra Internet,Telstra (Brisbane),5.31,18.048,48.95,4.53
2018-06-24 20:00:01,2018-06-24 20:00:25,Telstra Internet,Internode (Brisbane),5.31,16.932,49.59,5.16
2018-06-24 20:30:01,2018-06-24 20:30:25,Telstra Internet,Telstra (Brisbane),5.31,15.787,49.83,5.01
2018-06-24 21:00:01,2018-06-24 21:00:24,Telstra Internet,Telstra (Brisbane),5.31,15.791,48.5,5.12
2018-06-24 21:30:01,2018-06-24 21:30:23,Telstra Internet,Telstra (Brisbane),5.31,17.567,41.8,4.93
2018-06-24 22:00:01,2018-06-24 22:00:26,Telstra Internet,Telstra (Brisbane),5.31,19.334,53.13,5.43
2018-06-24 22:30:01,2018-06-24 22:30:23,Telstra Internet,AARNet (Brisbane),5.31,17.322,54.14,6.6
2018-06-24 23:00:01,2018-06-24 23:00:28,Telstra Internet,Internode (Brisbane),5.31,17.927,50.49,5.28
2018-06-24 23:30:01,2018-06-24 23:30:25,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.391,55.23,5.08
2018-06-25 00:00:01,2018-06-25 00:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.983,55.82,5.26
2018-06-25 00:30:01,2018-06-25 00:30:23,Telstra Internet,AARNet (Brisbane),5.31,17.979,56.4,6.58
2018-06-25 01:00:01,2018-06-25 01:00:24,Telstra Internet,Telstra (Brisbane),5.31,16.766,53.71,5.35
2018-06-25 01:30:01,2018-06-25 01:30:25,Telstra Internet,Telstra (Brisbane),5.31,18.135,51.52,4.86
2018-06-25 02:00:01,2018-06-25 02:00:25,Telstra Internet,AARNet (Brisbane),5.31,17.315,53.6,5.61
2018-06-25 02:30:01,2018-06-25 02:30:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.943,55.04,5.34
2018-06-25 03:00:01,2018-06-25 03:00:24,Telstra Internet,Telstra (Brisbane),5.31,17.612,54.83,4.77
2018-06-25 03:30:01,2018-06-25 03:30:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.884,52.74,5.01
2018-06-25 04:00:01,2018-06-25 04:00:26,Telstra Internet,Telstra (Brisbane),5.31,16.052,52.46,5.15
2018-06-25 04:30:01,2018-06-25 04:30:24,Telstra Internet,AARNet (Brisbane),5.31,19.574,54.32,6.08
2018-06-25 05:00:01,2018-06-25 05:00:25,Telstra Internet,AARNet (Brisbane),5.31,17.406,56.36,5.73
2018-06-25 05:30:01,2018-06-25 05:30:24,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.923,55.3,5.29
2018-06-25 06:00:01,2018-06-25 06:00:27,Telstra Internet,Telstra (Brisbane),5.31,15.424,53.05,5.13
2018-06-25 06:30:01,2018-06-25 06:30:25,Telstra Internet,Telstra (Brisbane),5.31,14.975,53.72,5.32
2018-06-25 07:00:01,2018-06-25 07:00:24,Telstra Internet,Telstra (Brisbane),5.31,15.53,53.79,5.34
2018-06-25 07:30:01,2018-06-25 07:30:27,Telstra Internet,Telstra (Brisbane),5.31,18.853,53.69,4.75
2018-06-25 08:00:01,2018-06-25 08:00:24,Telstra Internet,Telstra (Brisbane),5.31,15.404,53.98,5.37
2018-06-25 08:30:01,2018-06-25 08:30:24,Telstra Internet,Telstra (Brisbane),5.31,17.282,53.99,5.1
2018-06-25 09:00:01,2018-06-25 09:00:23,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.437,55.78,5.21
2018-06-25 09:30:01,2018-06-25 09:30:24,Telstra Internet,Telstra (Brisbane),5.31,15.22,54.15,4.86
2018-06-25 10:00:01,2018-06-25 10:00:26,Telstra Internet,Internode (Brisbane),5.31,16.908,50.84,4.76
2018-06-25 10:30:01,2018-06-25 10:30:24,Telstra Internet,AARNet (Brisbane),5.31,15.28,54.93,5.54
2018-06-25 11:00:01,2018-06-25 11:00:24,Telstra Internet,Telstra (Brisbane),5.31,15.386,54.64,4.92
2018-06-25 11:30:01,2018-06-25 11:30:27,Telstra Internet,Internode (Brisbane),5.31,17.379,50.97,5.25
2018-06-25 12:00:01,2018-06-25 12:00:27,Telstra Internet,Internode (Brisbane),5.31,16.874,47.35,5.21
2018-06-25 12:30:01,2018-06-25 12:30:25,Telstra Internet,AARNet (Brisbane),5.31,15.284,54.56,6.04
2018-06-25 13:00:01,2018-06-25 13:00:27,Telstra Internet,Internode (Brisbane),5.31,14.689,51.72,5.14
